station name,latitude,longitude,year
Broadway & W 122 St,40.8120562,-73.9612547,2017
Broadway & 12 St,40.7668,-73.9347774,2017
Lenox Ave & W 115 St,40.8011939,-73.9500739,2017
Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063,2017
2 Ave & E 104 St,40.7892105,-73.94370784,2017
St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,2017
W 113 St & Broadway,40.805973,-73.964928,2017
Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,2017
Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,2017
28 St & 36 Ave,40.757186,-73.932719,2017
E 118 St & Madison Ave,40.8014866,-73.9442507,2017
6 Ave & Spring St,40.7252556952547,-74.00412082672119,2017
Newton Rd & 44 St,40.7595701,-73.9142678,2017
Vernon Blvd & 30 Rd,40.770845,-73.934171,2017
E 118 St & 3 Ave,40.799139,-73.9389152,2017
Vernon Blvd & 10 St,40.7671863,-73.9373554,2017
35 Ave & 37 St,40.7557327,-73.9236611,2017
Vernon Blvd & 41 Rd,40.7552433,-73.9485678,2017
35 St & 34 Ave,40.7580583,-73.9242751,2017
Crescent St & Broadway,40.7633589,-73.9286471,2017
1 Ave & E 110 St,40.7923272,-73.9383,2017
Crescent St & 35 Ave,40.7596276,-73.9321455,2017
21 St & 31 Dr,40.7659,-73.930819,2017
31 Ave & 30 St,40.7647,-73.9240312,2017
34 Ave & 21 St,40.7628138,-73.9342862,2017
37 Ave & 35 St,40.7531106,-73.9279917,2017
28 St & 38 Ave,40.754876,-73.934326,2017
Park Ave & E 124 St,40.8045555,-73.9396861,2017
Hs Don't Use,40.71925170740989,-74.03423398733139,2017
24 St & 41 Ave,40.7527085,-73.9397405,2017
St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,2017
Pleasant Ave & E 116 St,40.7949879,-73.9333349,2017
2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708866668485,-74.00870203971863,2017
E 114 St & 1 Ave,40.7945663,-73.9362541,2017
E 115 St & Madison Ave,40.7989445,-73.944846,2017
39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977447831,-74.01062786579132,2017
36 Ave & 10 St,40.7614376,-73.9411265,2017
2 Ave & E 122 St,40.8006721,-73.9349,2017
3 Ave & E 112 St,40.795508,-73.941606,2017
Picnic Point,40.68512559515415,-74.02535319328308,2017
E 118 St & Park Ave,40.8005385,-73.9419949,2017
Madison Ave & E 120 St,40.80295,-73.942954,2017
E 123 St & Lexington Ave,40.8029263,-73.9379,2017
11 St & 35 Ave,40.7627442,-73.9391141,2017
Expansion Warehouse 333 Johnson Ave,40.707731483954696,-73.93452286720276,2017
Lexington Ave & E 120 St,40.8013066,-73.9398167,2017
21 St & 36 Ave,40.7601853,-73.9362726,2017
Crescent St & 30 Ave,40.768692,-73.9249574,2017
30 Ave & 21 St,40.7703743,-73.9286078,2017
43 St & Broadway,40.7577284,-73.9166368,2017
Steinway St & 28 Ave,40.7656251,-73.9136695,2017
35 St & Broadway,40.760339,-73.9222427,2017
27 Ave & 9 St,40.7739825,-73.9309134,2017
31 Ave & 14 St,40.7682,-73.9322662,2017
Astoria Park S & Shore Blvd,40.7767,-73.927631,2017
21 St & Hoyt Ave S,40.774645,-73.923706,2017
Broadway & W 38 St,40.75299641,-73.98721619,2017
Newtown Ave & 23 St,40.7713615,-73.9246145,2017
NYCBS DEPOT - DELANCEY,40.71644423134479,-73.9823305606842,2017
Lenox Ave & W 111 St,40.7987859,-73.9523,2017
31 St & Astoria Blvd,40.7699176,-73.9184057,2017
37 St & 24 Ave,40.7701477,-73.9120938,2017
27 Ave & 4 St,40.7747175,-73.9337894,2017
19 St & 24 Ave,40.7774552,-73.9225403,2017
Steinway St & 23 Ave,40.7713937,-73.9077436,2017
Broadway & W 25 St,40.74286877312112,-73.98918628692627,2017
23 Ave & 27 St,40.776165,-73.9153175,2017
24 Ave & 29 St,40.7729,-73.916142,2017
40 Ave & 9 St,40.75742,-73.945133,2017
31 St & 23 Ave,40.7747878,-73.9125551,2017
Crescent St & Ditmars Blvd,40.7787185,-73.9145645,2017
Ditmars Blvd & 19 St,40.78145,-73.9183302,2017
E 98 St & Lexington Ave,40.78728519860952,-73.95012259483337,2017
5 Ave & E 126 St,40.80698,-73.941747,2017
Pacific St & Classon Ave,40.6791944,-73.9587903,2017
Carlton Ave & Dean St,40.6809741,-73.9710097,2017
Pacific St & Bedford Ave,40.6777747,-73.9529322,2017
Underhill Ave & Pacific St,40.6804836,-73.9646795,2017
Classon Ave & St Marks Ave,40.6765198,-73.9596082,2017
Park Pl & Vanderbilt Ave,40.6767,-73.969024,2017
Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,2017
Sterling Pl & Bedford Ave,40.672695,-73.954131,2017
Grand Ave & Bergen St,40.678045,-73.962408,2017
24 Ave & 26 St,40.774591,-73.918544,2017
Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,2017
28 St & 41 Ave,40.751047,-73.93797,2017
St Johns Pl & Washington Ave,40.6737236,-73.9631611,2017
Prospect Pl & Underhill Ave,40.6769694,-73.96579,2017
28 Ave & 35 St,40.7671,-73.9169858,2017
Lincoln Pl & Classon Ave,40.6721683,-73.9609,2017
Franklin Ave & St Marks Ave,40.6758324,-73.9561677,2017
Carroll St & Franklin Ave,40.6679411,-73.9588,2017
Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,2017
Franklin Ave & Empire Blvd,40.66314,-73.9605695,2017
Montgomery St & Franklin Ave OLD,40.6661649,-73.9593484,2017
Van Dyke St & Van Brunt St,40.67581622522832,-74.01488184928894,2017
Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,2017
31 St & Hoyt Ave N,40.7711528,-73.9170074,2017
E 41 St & 5 Ave,40.75272201381188,-73.98123621940613,2017
Sterling St & Bedford Ave,40.6627059,-73.9569115,2017
Center Blvd & 48 Ave,40.745038,-73.957539,2017
21 St & 38 Ave,40.7576314,-73.9391224,2017
Park Pl & Franklin Ave,40.6741806,-73.9564947,2017
Dey St,40.737711,-74.066921,2017
Newark Ave,40.72152515,-74.046304543,2017
Leonard Gordon Park,40.74590996631558,-74.0572714805603,2017
Newport PATH,40.7272235,-74.0337589,2017
5 Corners Library,40.73496102000952,-74.0595030784607,2017
Brunswick St,40.7241765,-74.0506564,2017
Warren St,40.7211236,-74.03805095,2017
Dixon Mills,40.721630142638354,-74.04996782541275,2017
JC Medical Center,40.71653978099194,-74.0496379137039,2017
York St,40.71649,-74.04105,2017
Newport Pkwy,40.7287448,-74.0321082,2017
Lafayette Park,40.71346382669195,-74.06285852193832,2017
Columbus Drive,40.71835519823214,-74.03891444206238,2017
Exchange Place,40.7162469,-74.0334588,2017
Jersey & 6th St,40.72528910781132,-74.04557168483734,2017
Marin Light Rail,40.71458403535893,-74.04281705617905,2017
Hamilton Park,40.727595966,-74.044247311,2017
Harborside,40.7192517,-74.034234,2017
NYCBS Depot - RIS,40.725208,-73.974724,2017
City Hall,40.7177325,-74.043845,2017
Grand St & Havemeyer St,40.71286844,-73.95698119,2016
E 85 St & 3 Ave,40.77801203,-73.95407149,2016
W 13 St & 6 Ave,40.73649403,-73.99704374,2016
West End Ave & W 94 St,40.7941654,-73.974124,2016
8 Ave & W 16 St,40.740983,-74.001702,2016
E 13 St & Avenue A,40.72955361,-73.98057249,2016
W 95 St & Broadway,40.7937704,-73.971888,2016
W 22 St & 8 Ave,40.74475148,-73.99915362,2016
Water - Whitehall Plaza,40.70255065,-74.0127234,2016
MacDougal St & Prince St,40.72710258,-74.00297088,2016
Clark St & Henry St,40.69760127,-73.99344559,2016
6 Ave & Canal St,40.72243797,-74.00566443,2016
Barrow St & Hudson St,40.73172428,-74.00674436,2016
W 44 St & 5 Ave,40.75500254,-73.98014437,2016
W 11 St & 6 Ave,40.73532427,-73.99800419,2016
Smith St & 9 St,40.6746957,-73.99785768,2016
Laight St & Hudson St,40.72185379,-74.00771779,2016
Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,2016
St Marks Pl & 1 Ave,40.72779126,-73.98564945,2016
Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,2016
E 15 St & 3 Ave,40.734232,-73.986923,2016
Wythe Ave & Metropolitan Ave,40.716887,-73.963198,2016
W 20 St & 8 Ave,40.74345335,-74.00004031,2016
Greenwich Ave & Charles St,40.735238,-74.000271,2016
Broadway & W 39 St,40.75299641,-73.98721619,2016
Perry St & Bleecker St,40.73535398,-74.00483091,2016
5 Ave & E 73 St,40.77282817,-73.96685276,2016
Barclay St & Church St,40.71291224,-74.01020234,2016
1 Ave & E 68 St,40.76500525,-73.95818491,2016
9 Ave & W 28 St,40.74937024193277,-73.99923384189606,2016
E 48 St & 3 Ave,40.7546011026,-73.971878855,2016
Front St & Washington St,40.70255088,-73.98940236,2016
Baltic St & 5 Ave,40.6795766,-73.97854971,2016
Washington St & Gansevoort St,40.739323,-74.008119,2016
6 Ave & 12 St,40.6663181,-73.9854617,2016
W 54 St & 9 Ave,40.76584941,-73.98690506,2016
Fulton St & Washington Ave,40.683048,-73.964915,2016
6 Ave & W 33 St,40.74901271,-73.98848395,2016
Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,2016
E 84 St & Park Ave,40.77862688,-73.95772073,2016
E 47 St & Park Ave,40.75510267,-73.97498696,2016
Douglass St & 4 Ave,40.6792788,-73.98154004,2016
Lexington Ave & E 24 St,40.74025878,-73.98409214,2016
E 7 St & Avenue A,40.72621788,-73.98379855,2016
9 Ave & W 22 St,40.7454973,-74.00197139,2016
Hudson St & Reade St,40.71625008,-74.0091059,2016
W 52 St & 9 Ave,40.76461837,-73.98789473,2016
11 Ave & W 41 St,40.76030096,-73.99884222,2016
Broadway & W 24 St,40.7423543,-73.98915076,2016
W 13 St & Hudson St,40.73997354103409,-74.00513872504234,2016
Cooper Square & E 7 St,40.72923649910006,-73.99086803197861,2016
W 17 St & 8 Ave,40.74177603,-74.00149746,2016
8 Ave & W 33 St,40.751551,-73.993934,2016
W 26 St & 8 Ave,40.74734825,-73.99723551,2016
Roebling St & N 4 St,40.71469,-73.95739,2016
Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,2016
1 Ave & E 44 St,40.75001986,-73.96905301,2016
Fulton St & Grand Ave,40.68223166,-73.9614583,2016
St Marks Pl & 2 Ave,40.7284186,-73.98713956,2016
Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,2016
Pershing Square North,40.751873,-73.977706,2016
1 Ave & E 30 St,40.74144387,-73.97536082,2016
6 Ave & Broome St,40.724399,-74.004704,2016
Centre St & Chambers St,40.71273266,-74.0046073,2016
Leonard St & Church St,40.717571,-74.005549,2016
Little West St & 1 Pl,40.70569254,-74.01677685,2016
Mercer St & Spring St,40.72362738,-73.99949601,2016
E 3 St & 1 Ave,40.72467721,-73.98783413,2016
Stanton St & Chrystie St,40.72229346,-73.99147535,2016
E 20 St & 2 Ave,40.73587678,-73.98205027,2016
Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,2016
Lexington Ave & E 63 St,40.76440023,-73.96648977,2016
E 17 St & Broadway,40.73704984,-73.99009296,2016
Broadway & W 49 St,40.76068327096592,-73.9845272898674,2016
W 49 St & 8 Ave,40.76227205,-73.98788205,2016
Dean St & Hoyt St,40.6864442,-73.98759104,2016
Old Fulton St,40.70277159,-73.99383605,2016
3 Ave & E 62 St,40.76312584,-73.96526895,2016
W 52 St & 5 Ave,40.75992262,-73.97648516,2016
E 103 St & Lexington Ave,40.7903051,-73.94755757,2016
E 56 St & Madison Ave,40.761628,-73.972924,2016
Greenwich St & Hubert St,40.721319,-74.010065,2016
Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,2016
E 33 St & 2 Ave,40.744023,-73.976056,2016
Henry St & Grand St,40.714215,-73.981346,2016
E 2 St & Avenue C,40.7208736,-73.98085795,2016
Pershing Square South,40.751581,-73.97791,2016
Broadway & E 22 St,40.7403432,-73.98955109,2016
W 59 St & 10 Ave,40.770513,-73.988038,2016
Grand Army Plaza & Central Park S,40.7643971,-73.97371465,2016
E 16 St & Irving Pl,40.73524276,-73.98758561,2016
William St & Pine St,40.70717936,-74.00887308,2016
W 34 St & 11 Ave,40.75594159,-74.0021163,2016
Greene Ave & Nostrand Ave,40.6883337,-73.950916,2016
W 25 St & 6 Ave,40.74395411,-73.99144871,2016
E 12 St & 3 Ave,40.73223272,-73.98889957,2016
Vernon Blvd & 50 Ave,40.74232744,-73.95411749,2016
Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,2016
Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,2016
Clinton St & Union St,40.6831164,-73.99785267,2016
W 106 St & Amsterdam Ave,40.8008363,-73.9664492472,2016
Grand St & Elizabeth St,40.718822,-73.99596,2016
Broadway & W 32 St,40.74854862,-73.98808416,2016
E 19 St & 3 Ave,40.73624527,-73.98473765,2016
Lawrence St & Willoughby St,40.69236178,-73.98631746,2016
W 15 St & 7 Ave,40.73935542,-73.99931783,2016
Montague St & Clinton St,40.694281141397326,-73.99230033159256,2016
Graham Ave & Herbert St,40.71929301,-73.94500379,2016
Broadway & W 37 St,40.75172632,-73.98753523,2016
Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,2016
E 88 St & Park Ave,40.781410700190015,-73.95595908164978,2016
LaGuardia Pl & W 3 St,40.72917025,-73.99810231,2016
Central Park West & W 68 St,40.7734066,-73.97782542,2016
N 15 St & Wythe Ave,40.724055,-73.955736,2016
Forsyth St & Broome St,40.71893904,-73.99266288,2016
W 33 St & 7 Ave,40.75019995,-73.99093085,2016
Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,2016
Division St & Bowery,40.71413089,-73.9970468,2016
Broadway & E 14 St,40.73454567,-73.99074142,2016
W 41 St & 8 Ave,40.75640548,-73.9900262,2016
Maiden Ln & Pearl St,40.70706456,-74.00731853,2016
W 42 St & 8 Ave,40.7575699,-73.99098507,2016
E 2 St & 2 Ave,40.7245634290432,-73.9894437789917,2016
Henry St & Poplar St,40.700469,-73.991454,2016
E 27 St & 1 Ave,40.739445,-73.976806,2016
W 43 St & 10 Ave,40.76009437,-73.99461843,2016
7 St & 3 Ave,40.67260298150126,-73.98983001708984,2016
Suffolk St & Stanton St,40.72066442,-73.98517977,2016
Broadway & Roebling St,40.70925562,-73.95982218,2016
W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,2016
Norfolk St & Broome St,40.7172274,-73.98802084,2016
Berry St & N 8 St,40.7190095,-73.95852515,2016
2 Ave & E 31 St,40.74290902,-73.97706058,2016
Washington Pl & 6 Ave,40.73224119,-74.00026394,2016
E 10 St & 5 Ave,40.73331967,-73.99510132,2016
Cambridge Pl & Gates Ave,40.68488,-73.96304,2016
W 21 St & 6 Ave,40.74173969,-73.99415556,2016
Carmine St & 6 Ave,40.73038599,-74.00214988,2016
Forsyth St & Canal St,40.7158155,-73.99422366,2016
W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,2016
Franklin St & Dupont St,40.73564,-73.95866,2016
Broadway & W 29 St,40.7462009,-73.98855723,2016
E 11 St & 2 Ave,40.73047309,-73.98672378,2016
W 20 St & 7 Ave,40.74238787,-73.99726235,2016
E 51 St & Lexington Ave,40.75714758,-73.97207836,2016
W 82 St & Central Park West,40.78275,-73.97137,2016
45 Rd & 11 St,40.74708586,-73.94977234,2016
Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,2016
Clinton Ave & Myrtle Ave,40.693261,-73.968896,2016
Fulton St & Rockwell Pl,40.688226,-73.979382,2016
W 53 St & 10 Ave,40.76669671,-73.99061728,2016
8 Ave & W 52 St,40.76370739,-73.9851615,2016
E 71 St & 2 Ave,40.76817546742245,-73.95910263061523,2016
S 4 St & Wythe Ave,40.71285887,-73.96590294,2016
Sullivan St & Washington Sq,40.73047747,-73.99906065,2016
W 38 St & 8 Ave,40.75466591,-73.99138152,2016
Lexington Ave & Classon Ave,40.68676793,-73.95928168,2016
E 53 St & Madison Ave,40.7597108,-73.97402311,2016
Milton St & Franklin St,40.72906,-73.95779,2016
E 39 St & 2 Ave,40.74780373,-73.9734419,2016
E 9 St & Avenue C,40.72521311,-73.97768752,2016
University Pl & E 14 St,40.73492695,-73.99200509,2016
Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,2016
E 31 St & 3 Ave,40.74394314,-73.97966069,2016
E 16 St & 5 Ave,40.73726186,-73.99238967,2016
Canal St & Rutgers St,40.71427487,-73.98990025,2016
Warren St & Church St,40.71473993,-74.00910627,2016
Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,2016
W 45 St & 6 Ave,40.7568001,-73.98291153,2016
MacDougal St & Washington Sq,40.73226398,-73.99852205,2016
W 24 St & 7 Ave,40.74487634,-73.99529885,2016
E 20 St & Park Ave,40.73827428,-73.98751968,2016
Atlantic Ave & Furman St,40.69165183,-73.9999786,2016
E 25 St & 1 Ave,40.7381765,-73.97738662,2016
E 91 St & 2 Ave,40.78112229934166,-73.94965589046478,2016
W 45 St & 8 Ave,40.75929124,-73.98859651,2016
11 Ave & W 27 St,40.751396,-74.005226,2016
W 4 St & 7 Ave S,40.73401143,-74.00293877,2016
Fulton St & William St,40.70955958,-74.00653609,2016
Broadway & W 58 St,40.76695317,-73.98169333,2016
Peck Slip & Front St,40.707873,-74.00167,2016
Broadway & W 60 St,40.76915505,-73.98191841,2016
3 Ave & E 71 St,40.76873687,-73.96119945,2016
Warren St & Court St,40.686371,-73.99383324,2016
Lewis Ave & Decatur St,40.6814598,-73.934903,2016
Cliff St & Fulton St,40.70823502,-74.00530063,2016
Clinton St & Joralemon St,40.69239502,-73.99337909,2016
Great Jones St,40.72743423,-73.99379025,2016
9 Ave & W 45 St,40.76019252,-73.9912551,2016
Fulton St & Broadway,40.711066,-74.009447,2016
E 43 St & 2 Ave,40.75022392,-73.97121414,2016
E 6 St & Avenue D,40.72228087,-73.97668709,2016
Plaza St West & Flatbush Ave,40.6750207,-73.97111473,2016
Reade St & Broadway,40.71450451,-74.00562789,2016
Stagg St & Union Ave,40.70877084,-73.95095259,2016
E 58 St & 3 Ave,40.76095756,-73.96724467,2016
E 11 St & Broadway,40.73261787,-73.99158043,2016
W 84 St & Broadway,40.7867947,-73.977112,2016
Hope St & Union Ave,40.71167351,-73.95141312,2016
W 18 St & 6 Ave,40.73971301,-73.99456405,2016
Duane St & Greenwich St,40.71748752,-74.0104554,2016
York St & Jay St,40.7014851,-73.98656928,2016
Harrison St & Hudson St,40.71870987,-74.0090009,2016
Nassau Ave & Russell St,40.72557,-73.94434,2016
Leonard St & Grand St,40.71103537,-73.94714303,2016
Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,2016
E 2 St & Avenue B,40.72217444,-73.98368779,2016
Allen St & Stanton St,40.722055,-73.989111,2016
Frost St & Meeker St,40.71764,-73.94882,2016
Bank St & Hudson St,40.73652889,-74.00618026,2016
9 Ave & W 18 St,40.74317449,-74.00366443,2016
Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,2016
W 52 St & 11 Ave,40.76727216,-73.99392888,2016
W 14 St & The High Line,40.74195138,-74.00803013,2016
Clinton St & Grand St,40.71559509,-73.9870295,2016
1 Ave & E 62 St,40.7612274,-73.96094022,2016
Degraw St & Smith St,40.6829151,-73.99318208,2016
Mott St & Prince St,40.72317958,-73.99480012,2016
Union St & 4 Ave,40.6772744,-73.98282002,2016
6 St & 7 Ave,40.6686627,-73.97988067,2016
Johnson St & Gold St,40.69474881,-73.98362464,2016
Rivington St & Chrystie St,40.72110063,-73.9919254,2016
11 Ave & W 59 St,40.771522,-73.990541,2016
Washington Pl & Broadway,40.72903917,-73.99404649,2016
Howard St & Centre St,40.71910537,-73.99973337,2016
Columbus Ave & W 72 St,40.7770575,-73.97898475,2016
Graham Ave & Conselyea St,40.715143,-73.944507,2016
E 24 St & Park Ave S,40.74096374,-73.98602213,2016
Boerum St & Broadway,40.70538077,-73.94976519,2016
South End Ave & Liberty St,40.711512,-74.015756,2016
Devoe St & Leonard St,40.71348658,-73.94792458,2016
Greenwich St & Warren St,40.71542197,-74.01121978,2016
Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,2016
W 56 St & 10 Ave,40.768254,-73.988639,2016
W 46 St & 11 Ave,40.76341379,-73.99667444,2016
Broadway & W 53 St,40.76344058,-73.98268129,2016
E 35 St & 3 Ave,40.746524,-73.977885,2016
E 6 St & Avenue B,40.72453734,-73.98185424,2016
Avenue D & E 3 St,40.72082834,-73.97793172,2016
W 92 St & Broadway,40.7921,-73.9739,2016
E 32 St & Park Ave,40.7457121,-73.98194829,2016
Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,2016
E 55 St & 3 Ave,40.75899655960512,-73.96865397691727,2016
E 10 St & Avenue A,40.72740794,-73.98142006,2016
Broadway & W 51 St,40.76228826,-73.98336183,2016
Scholes St & Manhattan Ave,40.70870368,-73.9448625,2016
W 22 St & 10 Ave,40.74691959,-74.00451887,2016
E 74 St & 1 Ave,40.7689738,-73.95482273,2016
State St & Smith St,40.68926942,-73.98912867,2016
W 27 St & 10 Ave,40.75018156325683,-74.00218427181244,2016
8 Ave & W 31 St,40.7505853470215,-73.9946848154068,2016
Jay St & Tech Pl,40.695065,-73.987167,2016
W 37 St & 5 Ave,40.75038009,-73.98338988,2016
W 26 St & 10 Ave,40.749717753,-74.002950346,2016
West St & Chambers St,40.71754834,-74.01322069,2016
Bedford Ave & Nassau Ave,40.72311651,-73.95212324,2016
E 11 St & 1 Ave,40.72953837,-73.98426726,2016
Christopher St & Greenwich St,40.73291553,-74.00711384,2016
Bergen St & Smith St,40.6867443,-73.99063168,2016
E 68 St & Madison Ave,40.7691572,-73.96703464,2016
1 Ave & E 78 St,40.77140426,-73.9535166,2016
Lafayette Ave & St James Pl,40.68851534,-73.9647628,2016
W 13 St & 5 Ave,40.73543934,-73.99453948,2016
W 16 St & The High Line,40.74334935,-74.00681753,2016
3 St & Hoyt St,40.6777287,-73.99364123,2016
Fulton St & Utica Ave,40.6794268,-73.9298911,2016
Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,2016
N 6 St & Bedford Ave,40.71745169,-73.95850939,2016
N 8 St & Driggs Ave,40.71774592,-73.95600096,2016
E 89 St & 3 Ave,40.7806284,-73.9521667,2016
Macon St & Nostrand Ave,40.6809833854,-73.9500479759,2016
S 5 Pl & S 4 St,40.710451,-73.960876,2016
E 61 St & Park Ave,40.76421007169064,-73.96910458803177,2016
McGuinness Blvd & Eagle St,40.73555,-73.95284,2016
DeKalb Ave & Skillman St,40.6906495,-73.95643107,2016
Columbus Ave & W 95 St,40.7919557,-73.968087,2016
Carroll St & Smith St,40.680611,-73.99475825,2016
Cathedral Pkwy & Broadway,40.804213,-73.96699104,2016
Jackson Ave & 46 Rd,40.74524768,-73.94733276,2016
Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,2016
W 27 St & 7 Ave,40.746647,-73.993915,2016
Amsterdam Ave & W 82 St,40.78524672,-73.97667321,2016
Wyckoff St & 3 Ave,40.6827549,-73.98258555,2016
E 55 St & Lexington Ave,40.75968085,-73.97031366,2016
Bank St & Washington St,40.7361967,-74.00859207,2016
E 14 St & Avenue B,40.72938685,-73.97772429,2016
E 81 St & 3 Ave,40.77573034,-73.9567526,2016
Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,2016
DeKalb Ave & Hudson Ave,40.689888,-73.981013,2016
Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,2016
Broadway & W 55 St,40.7652654,-73.98192338,2016
Pearl St & Anchorage Pl,40.70281858,-73.98765762,2016
Madison Ave & E 99 St,40.78948541553215,-73.95242929458618,2016
Allen St & Rivington St,40.72019576,-73.98997825,2016
Carroll St & 5 Ave,40.6751622,-73.9814832,2016
1 Ave & E 94 St,40.7817212,-73.94594,2016
7 Ave & Park Pl,40.6776147,-73.97324283,2016
5 Ave & E 29 St,40.7451677,-73.98683077,2016
Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,2016
Greenwich St & W Houston St,40.728846,-74.008591,2016
Bond St & Schermerhorn St,40.68807003,-73.98410637,2016
W 84 St & Columbus Ave,40.78499979,-73.97283406,2016
E 33 St & 5 Ave,40.74765947,-73.98490707,2016
Amsterdam Ave & W 79 St,40.7829391,-73.9786517,2016
Allen St & Hester St,40.71605866,-73.99190759,2016
Pioneer St & Van Brunt St,40.679043,-74.011169,2016
E 81 St & Park Ave,40.77677702,-73.9590097,2016
St James Pl & Oliver St,40.71307916,-73.99851193,2016
Lispenard St & Broadway,40.71939226,-74.00247214,2016
Tompkins Ave & Hopkins St,40.69957608,-73.94708417,2016
E 67 St & Park Ave,40.76780080148132,-73.96592080593109,2016
S 3 St & Bedford Ave,40.71260486,-73.96264403,2016
Broadway & Berry St,40.71044554,-73.96525063,2016
University Pl & E 8 St,40.73143724085228,-73.99490341544151,2016
Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,2016
N 11 St & Wythe Ave,40.72153267,-73.95782357,2016
W 31 St & 7 Ave,40.749156,-73.9916,2016
Broadway & W 36 St,40.75097711,-73.98765428,2016
W 43 St & 6 Ave,40.75527307,-73.98316936,2016
Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,2016
Prospect Pl & 6 Ave,40.6793307,-73.97519523,2016
Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,2016
Division Ave & Hooper St,40.70691254,-73.95441667,2016
E 72 St & York Ave,40.76663814,-73.95348296,2016
Rivington St & Ridge St,40.71850211,-73.98329859,2016
Richardson St & N Henry St,40.71907891179564,-73.94223690032959,2016
Avenue D & E 8 St,40.72368361,-73.97574813,2016
Leonard St & Meeker Ave,40.717318403855785,-73.94820213317871,2016
Washington Ave & Park Ave,40.69610226,-73.96751037,2016
W 47 St & 10 Ave,40.76269882,-73.99301222,2016
E 39 St & 3 Ave,40.7489006,-73.97604882,2016
W 39 St & 9 Ave,40.75645824,-73.99372222,2016
Henry St & Atlantic Ave,40.69089272,-73.99612349,2016
E 30 St & Park Ave S,40.74444921,-73.98303529,2016
Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,2016
Clinton St & Tillary St,40.696192,-73.991218,2016
E 40 St & 5 Ave,40.752062307,-73.9816324043,2016
John St & William St,40.70862144,-74.00722156,2016
Dean St & 4 Ave,40.68312489,-73.97895137,2016
E 95 St & 3 Ave,40.7849032,-73.950503,2016
DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,2016
Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,2016
Banker St & Meserole Ave,40.72606,-73.95621,2016
W 100 St & Broadway,40.7973721,-73.97041192,2016
Pearl St & Hanover Square,40.7047177,-74.00926027,2016
Court St & State St,40.6902375,-73.99203074,2016
W Broadway & Spring St,40.72490985,-74.00154702,2016
Kingston Ave & Herkimer St,40.67890679,-73.94142771,2016
S 4 St & Rodney St,40.70934,-73.95608,2016
E 52 St & 2 Ave,40.756014,-73.967416,2016
Garfield Pl & 8 Ave,40.6711978,-73.97484126,2016
W 74 St & Columbus Ave,40.7785669,-73.97754961,2016
Franklin Ave & Myrtle Ave,40.694528,-73.958089,2016
W 67 St & Broadway,40.77492513,-73.98266566,2016
Madison St & Clinton St,40.71269042,-73.98776323,2016
Broadway & Whipple St,40.7016657,-73.9437303,2016
Central Park S & 6 Ave,40.76590936,-73.97634151,2016
E 25 St & 2 Ave,40.73912601,-73.97973776,2016
12 Ave & W 40 St,40.76087502,-74.00277668,2016
Graham Ave & Grand St,40.711863,-73.944024,2016
Spruce St & Nassau St,40.71146364,-74.00552427,2016
Monroe St & Tompkins Ave,40.686203,-73.944694,2016
E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,2016
